,Age,Gender,Education Level,Job Title,Years of Experience,Salary,Age Group
1446,31.0,Female,PhD,Research Scientist,8.0,120000.0,30-39
1447,35.0,Male,Bachelor's Degree,Project Manager,10.0,130000.0,30-39
1448,27.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,20-29
1449,42.0,Male,Master's Degree,Senior Software Engineer,18.0,180000.0,40-49
1450,29.0,Female,Bachelor's Degree,Digital Marketing Specialist,3.0,60000.0,20-29
1451,33.0,Male,Bachelor's Degree,Marketing Manager,7.0,110000.0,30-39
1452,24.0,Female,High School,Sales Associate,0.0,25000.0,20-29
1453,30.0,Male,Master's Degree,Financial Analyst,6.0,100000.0,30-39
1454,26.0,Female,Bachelor's Degree,Social Media Manager,3.0,55000.0,20-29
1455,32.0,Male,PhD,Data Scientist,9.0,140000.0,30-39
1456,22.0,Female,High School,Receptionist,0.0,25000.0,20-29
1457,37.0,Male,Bachelor's Degree,Product Manager,12.0,150000.0,30-39
1458,38.0,Female,Master's Degree,Marketing Director,14.0,170000.0,30-39
1459,25.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,20-29
1460,29.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,20-29
1461,27.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,20-29
1462,34.0,Female,PhD,Research Director,10.0,150000.0,30-39
1463,26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,20-29
1464,31.0,Female,Master's Degree,Financial Manager,7.0,120000.0,30-39
1465,28.0,Male,Bachelor's Degree,Software Engineer,3.0,85000.0,20-29
1466,36.0,Female,Master's Degree,Marketing Director,11.0,160000.0,30-39
1467,25.0,Male,Bachelor's Degree,Financial Analyst,1.0,55000.0,20-29
1468,29.0,Female,PhD,Data Scientist,5.0,100000.0,20-29
1469,33.0,Male,Bachelor's Degree,Project Manager,8.0,120000.0,30-39
1470,43.0,Male,Master's Degree,Senior Software Engineer,19.0,185000.0,40-49
1471,30.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,65000.0,30-39
1472,34.0,Male,Bachelor's Degree,Marketing Manager,9.0,130000.0,30-39
1473,25.0,Female,High School,Sales Associate,0.0,25000.0,20-29
1474,31.0,Male,Master's Degree,Financial Analyst,6.0,100000.0,30-39
1475,27.0,Female,Bachelor's Degree,Social Media Manager,3.0,55000.0,20-29
1476,33.0,Male,PhD,Research Scientist,10.0,150000.0,30-39
1477,23.0,Female,High School,Receptionist,0.0,25000.0,20-29
1478,38.0,Male,Bachelor's Degree,Product Manager,13.0,160000.0,30-39
1479,39.0,Female,Master's Degree,Marketing Manager,14.0,170000.0,30-39
1480,26.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,20-29
1481,30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,30-39
1482,28.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,20-29
1483,35.0,Female,PhD,Research Director,11.0,160000.0,30-39
1484,27.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,20-29
1485,32.0,Female,Master's Degree,Financial Manager,8.0,120000.0,30-39
1486,27.0,Male,Bachelor's Degree,Software Engineer,3.0,85000.0,20-29
1487,35.0,Female,Master's Degree,Marketing Director,11.0,160000.0,30-39
1488,24.0,Male,Bachelor's Degree,Financial Analyst,1.0,55000.0,20-29
1489,28.0,Female,PhD,Data Scientist,5.0,100000.0,20-29
1490,32.0,Male,Bachelor's Degree,Project Manager,8.0,120000.0,30-39
1491,26.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,20-29
1492,41.0,Male,Master's Degree,Senior Software Engineer,19.0,185000.0,40-49
1493,29.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,65000.0,20-29
1494,33.0,Male,Bachelor's Degree,Marketing Manager,9.0,130000.0,30-39
1495,32.0,Male,PhD,Research Scientist,10.0,150000.0,30-39
1496,37.0,Male,Bachelor's Degree,Product Manager,13.0,160000.0,30-39
1497,38.0,Female,Master's Degree,Marketing Manager,14.0,170000.0,30-39
1498,27.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,20-29
1499,31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,30-39
1500,29.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,20-29
1501,34.0,Female,PhD,Research Director,11.0,160000.0,30-39
1502,31.0,Female,Master's Degree,Financial Manager,8.0,120000.0,30-39
1503,26.0,Female,Bachelor's Degree,Social Media Man,7.0,100000.0,20-29
1504,31.0,Male,Bachelor's Degree,Software Engineer,7.0,120000.0,30-39
1505,33.0,Male,Master's Degree,Marketing Manager,9.0,130000.0,30-39
1506,29.0,Female,High School,Customer Service Representative,3.0,35000.0,20-29
1507,36.0,Male,PhD,Research Scientist,13.0,160000.0,30-39
1508,27.0,Female,Bachelor's Degree,Marketing Coordinator,2.0,50000.0,20-29
1509,31.0,Male,Bachelor's Degree,Project Manager,6.0,100000.0,30-39
1510,28.0,Female,Master's Degree,Financial Analyst,4.0,80000.0,20-29
1511,25.0,Male,Bachelor's Degree,Software Engineer,1.0,60000.0,20-29
1512,30.0,Female,Bachelor's Degree,Sales Manager,5.0,90000.0,30-39
1513,34.0,Male,PhD,Research Director,11.0,170000.0,30-39
1514,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,20-29
1515,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,30-39
1516,24.0,Female,High School,Receptionist,0.0,25000.0,20-29
1517,37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,30-39
1518,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,30-39
1519,26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,20-29
1520,31.0,Female,PhD,Data Scientist,8.0,140000.0,30-39
1521,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,20-29
1522,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,30-39
1523,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,20-29
1524,36.0,Female,PhD,Research Scientist,12.0,160000.0,30-39
1525,25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,20-29
1526,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,30-39
1527,28.0,Female,Bachelor's Degree,Marketing Coordinator,3.0,60000.0,20-29
1528,33.0,Male,Master's Degree,Software Engineer,9.0,120000.0,30-39
1529,26.0,Female,Bachelor's Degree,Graphic Designer,1.0,45000.0,20-29
1530,29.0,Male,Bachelor's Degree,Product Manager,5.0,80000.0,20-29
1531,35.0,Female,PhD,Research Scientist,11.0,150000.0,30-39
1532,27.0,Male,Bachelor's Degree,Software Engineer,2.0,65000.0,20-29
1533,31.0,Female,Bachelor's Degree,Marketing Manager,7.0,100000.0,30-39
1534,28.0,Male,Master's Degree,Financial Analyst,4.0,90000.0,20-29
1535,24.0,Female,Bachelor's Degree,Marketing Analyst,0.0,40000.0,20-29
1536,30.0,Male,Bachelor's Degree,Project Manager,6.0,110000.0,30-39
1537,34.0,Female,PhD,Research Director,12.0,170000.0,30-39
1538,27.0,Male,Bachelor's Degree,Software Engineer,3.0,75000.0,20-29
1539,33.0,Female,Master's Degree,Marketing Manager,8.0,120000.0,30-39
1540,25.0,Female,High School,Customer Service Representative,1.0,30000.0,20-29
1541,36.0,Male,PhD,Research Scientist,13.0,180000.0,30-39
1542,39.0,Female,Bachelor's Degree,Financial Manager,15.0,200000.0,30-39
1543,26.0,Male,Bachelor's Degree,Product Designer,1.0,50000.0,20-29
1544,28.0,Male,Bachelor's Degree,Marketing Analyst,3.0,65000.0,20-29
1545,32.0,Female,Bachelor's Degree,Product Manager,7.0,110000.0,30-39
1546,24.0,Male,High School,Delivery Driver,0.0,28000.0,20-29
1547,37.0,Male,Master's Degree,Marketing Director,14.0,190000.0,30-39
1548,39.0,Female,Bachelor's Degree,Financial Manager,16.0,210000.0,30-39
1549,26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,20-29
1550,36.0,Female,PhD,Research Scientist,12.0,170000.0,30-39
1551,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0,20-29
1552,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0,30-39
1553,34.0,Male,PhD,Research Director,11.0,160000.0,30-39
1554,29.0,Male,Bachelor's Degree,Software Engineer,3.0,75000.0,20-29
1555,32.0,Female,Master's Degree,Marketing Manager,8.0,120000.0,30-39
1556,27.0,Male,Bachelor's Degree,Product Manager,2.0,65000.0,20-29
1557,30.0,Female,PhD,Data Scientist,6.0,100000.0,30-39
1558,36.0,Male,Bachelor's Degree,Financial Analyst,11.0,150000.0,30-39
1559,27.0,Male,PhD,Marketing Coordinator,7.0,120000.0,20-29
1560,33.0,Male,Master's Degree,Software Engineer,8.0,120000.0,30-39
1561,27.0,Female,Bachelor's Degree,Product Manager,2.0,65000.0,20-29
1562,30.0,Male,PhD,Data Scientist,6.0,100000.0,30-39
1563,36.0,Female,Bachelor's Degree,Financial Analyst,11.0,150000.0,30-39
1564,29.0,Male,Bachelor's Degree,Marketing Analyst,3.0,65000.0,20-29
1565,32.0,Female,Master's Degree,Software Engineer,9.0,120000.0,30-39
1566,26.0,Male,Bachelor's Degree,Graphic Designer,1.0,45000.0,20-29
1567,29.0,Female,Bachelor's Degree,Product Manager,5.0,80000.0,20-29
1568,35.0,Male,PhD,Research Scientist,11.0,150000.0,30-39
1569,34.0,Male,Master's Degree,Software Engineer,9.0,125000.0,30-39
1570,28.0,Female,Bachelor's Degree,Product Manager,3.0,70000.0,20-29
1571,31.0,Male,PhD,Data Scientist,7.0,110000.0,30-39
1572,37.0,Female,Bachelor's Degree,Financial Analyst,12.0,160000.0,30-39
1573,30.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0,30-39
1574,33.0,Female,Master's Degree,Software Engineer,8.0,120000.0,30-39
1575,27.0,Male,Bachelor's Degree,Graphic Designer,2.0,50000.0,20-29
1576,30.0,Female,Bachelor's Degree,Product Manager,5.0,85000.0,30-39
1577,36.0,Male,PhD,Research Scientist,11.0,155000.0,30-39
1578,28.0,Male,Bachelor's Degree,Software Engineer,3.0,70000.0,20-29
1579,32.0,Female,Bachelor's Degree,Marketing Manager,8.0,115000.0,30-39
1580,29.0,Male,Master's Degree,Financial Analyst,5.0,95000.0,20-29
1581,25.0,Female,Bachelor's Degree,Marketing Analyst,0.0,40000.0,20-29
1582,31.0,Male,Bachelor's Degree,Project Manager,6.0,115000.0,30-39
1583,35.0,Female,PhD,Research Director,12.0,175000.0,30-39
1584,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0,30-39
1585,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0,20-29
1586,36.0,Male,PhD,Research Scientist,13.0,185000.0,30-39
1587,40.0,Female,Bachelor's Degree,Financial Manager,15.0,210000.0,40-49
1588,27.0,Male,Bachelor's Degree,Product Designer,1.0,45000.0,20-29
1589,32.0,Female,PhD,Data Scientist,9.0,145000.0,30-39
1590,28.0,Male,Bachelor's Degree,Marketing Analyst,3.0,70000.0,20-29
1591,32.0,Female,Bachelor's Degree,Product Manager,7.0,120000.0,30-39
1592,38.0,Male,Master's Degree,Marketing Director,14.0,195000.0,30-39
1593,40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0,40-49
1594,27.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,20-29
1595,36.0,Female,PhD,Research Scientist,13.0,185000.0,30-39
1596,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0,30-39
1597,34.0,Male,PhD,Research Director,12.0,170000.0,30-39
1598,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,65000.0,20-29
1599,26.0,Female,Master's Degree,Software Engineer,2.0,75000.0,20-29
1600,39.0,Male,PhD,Research Scientist,14.0,185000.0,30-39
1601,32.0,Female,Bachelor's Degree,Marketing Manager,7.0,120000.0,30-39
1602,28.0,Male,Bachelor's Degree,Graphic Designer,3.0,60000.0,20-29
1603,35.0,Female,Master's Degree,Data Scientist,10.0,145000.0,30-39
1604,33.0,Female,Master's Degree,Product Manager,8.0,135000.0,30-39
1605,27.0,Male,Bachelor's Degree,Software Engineer,2.0,70000.0,20-29
1606,36.0,Female,PhD,Research Director,12.0,175000.0,30-39
1607,29.0,Male,Bachelor's Degree,Sales Associate,2.0,45000.0,20-29
1608,45.0,Female,Master's Degree,Sales Manager,8.0,80000.0,40-49
1609,37.0,Male,PhD,Marketing Manager,7.0,90000.0,30-39
1610,23.0,Female,High School,Sales Executive,1.0,35000.0,20-29
1611,41.0,Male,Bachelor's Degree,Financial Manager,12.0,120000.0,40-49
1612,26.0,Female,Bachelor's Degree,Digital Marketing Manager,4.0,60000.0,20-29
1613,33.0,Male,Master's Degree,Content Marketing Manager,5.0,70000.0,30-39
1614,28.0,Female,High School,Sales Representative,3.0,40000.0,20-29
1615,50.0,Male,PhD,Senior Product Marketing Manager,15.0,150000.0,50-59
1616,35.0,Female,Bachelor's Degree,Junior Sales Representative,2.0,35000.0,30-39
1617,42.0,Male,Master's Degree,Director of Marketing,13.0,130000.0,40-49
1618,27.0,Female,Bachelor's Degree,Sales Associate,1.0,35000.0,20-29
1619,48.0,Male,PhD,Sales Director,18.0,180000.0,40-49
1620,31.0,Female,High School,Financial Manager,4.0,60000.0,30-39
1621,36.0,Male,Bachelor's Degree,Sales Manager,6.0,75000.0,30-39
1622,25.0,Female,Master's Degree,Digital Marketing Manager,3.0,50000.0,20-29
1623,39.0,Male,PhD,Marketing Manager,10.0,100000.0,30-39
1624,30.0,Female,High School,Sales Executive,2.0,40000.0,30-39
1625,44.0,Male,Bachelor's Degree,Content Marketing Manager,11.0,110000.0,40-49
1626,29.0,Female,Master's Degree,Sales Representative,4.0,55000.0,20-29
1627,47.0,Male,PhD,Senior Product Marketing Manager,17.0,170000.0,40-49
1628,32.0,Female,Bachelor's Degree,Junior Sales Representative,3.0,40000.0,30-39
1629,38.0,Male,Master's Degree,Director of Marketing,9.0,95000.0,30-39
1630,24.0,Female,High School,Sales Associate,1.0,35000.0,20-29
1631,40.0,Male,PhD,Sales Director,14.0,140000.0,40-49
1632,34.0,Female,Bachelor's Degree,Financial Manager,5.0,70000.0,30-39
1633,26.0,Male,Master's Degree,Digital Marketing Manager,3.0,50000.0,20-29
1634,31.0,Female,PhD,Marketing Manager,6.0,75000.0,30-39
1635,27.0,Male,High School,Sales Executive,2.0,40000.0,20-29
1636,43.0,Female,Bachelor's Degree,Content Marketing Manager,12.0,120000.0,40-49
1637,28.0,Male,Master's Degree,Sales Representative,2.0,40000.0,20-29
1638,46.0,Female,PhD,Senior Product Marketing Manager,16.0,160000.0,40-49
1639,33.0,Male,Bachelor's Degree,Junior Sales Representative,4.0,55000.0,30-39
1640,39.0,Female,Master's Degree,Director of Marketing,10.0,100000.0,30-39
1641,25.0,Male,High School,Sales Associate,1.0,35000.0,20-29
1642,41.0,Female,Bachelor's Degree,Sales Manager,8.0,80000.0,40-49
1643,35.0,Male,PhD,Marketing Manager,7.0,90000.0,30-39
1644,23.0,Female,Bachelor's Degree,Sales Executive,1.0,35000.0,20-29
1645,42.0,Male,Master's Degree,Financial Manager,13.0,130000.0,40-49
1646,32.0,Male,Master's Degree,Content Marketing Manager,5.0,70000.0,30-39
1647,27.0,Female,High School,Sales Representative,3.0,40000.0,20-29
1648,36.0,Female,Bachelor's Degree,Junior Sales Representative,2.0,35000.0,30-39
1649,48.0,Male,Master's Degree,Director of Marketing,18.0,180000.0,40-49
1650,31.0,Female,High School,Sales Associate,2.0,40000.0,30-39
1651,29.0,Male,Bachelor's Degree,Sales Director,6.0,75000.0,20-29
1652,45.0,Female,PhD,Financial Manager,12.0,120000.0,40-49
1653,25.0,Male,Master's Degree,Digital Marketing Manager,3.0,50000.0,20-29
1654,37.0,Female,Bachelor's Degree,Marketing Manager,7.0,90000.0,30-39
1655,23.0,Male,High School,Sales Executive,1.0,35000.0,20-29
1656,41.0,Female,Bachelor's Degree,Content Marketing Manager,11.0,110000.0,40-49
1657,26.0,Male,Master's Degree,Sales Representative,3.0,45000.0,20-29
1658,33.0,Female,PhD,Senior Product Marketing Manager,5.0,70000.0,30-39
1659,28.0,Male,Bachelor's Degree,Junior Sales Representative,1.0,30000.0,20-29
1660,42.0,Female,Master's Degree,Director of Marketing,13.0,130000.0,40-49
1661,27.0,Male,High School,Financial Manager,4.0,60000.0,20-29
1662,50.0,Female,Bachelor's Degree,Sales Manager,15.0,150000.0,50-59
1663,35.0,Male,PhD,Marketing Manager,8.0,80000.0,30-39
1664,24.0,Female,Bachelor's Degree,Sales Executive,1.0,35000.0,20-29
1665,46.0,Male,Master's Degree,Content Marketing Manager,16.0,160000.0,40-49
1666,29.0,Female,High School,Sales Representative,2.0,40000.0,20-29
1667,31.0,Female,Bachelor's Degree,Junior Sales Representative,3.0,40000.0,30-39
1668,25.0,Female,High School,Sales Associate,1.0,35000.0,20-29
1669,39.0,Male,Bachelor's Degree,Sales Director,10.0,100000.0,30-39
1670,33.0,Female,PhD,Financial Manager,5.0,70000.0,30-39
1671,27.0,Male,Master's Degree,Digital Marketing Manager,3.0,50000.0,20-29
1672,43.0,Female,Bachelor's Degree,Marketing Manager,12.0,120000.0,40-49
1673,28.0,Male,High School,Sales Executive,2.0,40000.0,20-29
1674,31.0,Male,Bachelor's Degree,Sales Associate,3.0,50000.0,30-39
1675,46.0,Female,Master's Degree,Marketing Manager,14.0,140000.0,40-49
1676,38.0,Female,Bachelor's Degree,Financial Manager,10.0,100000.0,30-39
1677,24.0,Male,PhD,Digital Marketing Manager,1.0,30000.0,20-29
1678,33.0,Female,Master's Degree,Content Marketing Manager,6.0,75000.0,30-39
1679,29.0,Male,High School,Sales Representative,2.0,40000.0,20-29
1680,50.0,Female,Bachelor's Degree,Sales Manager,18.0,180000.0,50-59
1681,35.0,Male,PhD,Senior Product Marketing Manager,8.0,80000.0,30-39
1682,41.0,Male,Master's Degree,Director of Marketing,12.0,120000.0,40-49
1683,26.0,Female,High School,Financial Manager,3.0,45000.0,20-29
1684,32.0,Male,Bachelor's Degree,Sales Director,7.0,90000.0,30-39
1685,27.0,Female,PhD,Marketing Manager,4.0,55000.0,20-29
1686,43.0,Male,Master's Degree,Content Marketing Manager,16.0,160000.0,40-49
1687,28.0,Female,Bachelor's Degree,Sales Representative,2.0,40000.0,20-29
1688,31.0,Female,High School,Junior Sales Representative,3.0,40000.0,30-39
1689,39.0,Male,Bachelor's Degree,Sales Manager,11.0,110000.0,30-39
1690,33.0,Female,PhD,Financial Manager,6.0,75000.0,30-39
1691,50.0,Female,Master's Degree,Content Marketing Manager,15.0,150000.0,50-59
1692,36.0,Male,Bachelor's Degree,Sales Representative,5.0,70000.0,30-39
1693,48.0,Female,PhD,Senior Product Marketing Manager,19.0,190000.0,40-49
1694,31.0,Male,High School,Junior Sales Representative,3.0,40000.0,30-39
1695,29.0,Female,Bachelor's Degree,Sales Director,6.0,75000.0,20-29
1696,45.0,Male,Master's Degree,Director of Marketing,14.0,140000.0,40-49
1697,35.0,Female,PhD,Marketing Manager,8.0,80000.0,30-39
1698,23.0,Male,Bachelor's Degree,Sales Executive,1.0,35000.0,20-29
1699,42.0,Female,Master's Degree,Sales Manager,13.0,130000.0,40-49
1700,26.0,Male,High School,Digital Marketing Manager,2.0,40000.0,20-29
1701,32.0,Female,Bachelor's Degree,Content Marketing Manager,7.0,90000.0,30-39
1702,27.0,Male,PhD,Sales Representative,4.0,55000.0,20-29
1703,50.0,Female,Master's Degree,Senior Product Marketing Manager,18.0,180000.0,50-59
1704,36.0,Male,Bachelor's Degree,Junior Sales Representative,3.0,45000.0,30-39
1705,48.0,Female,PhD,Director of Marketing,19.0,190000.0,40-49
1706,31.0,Male,High School,Sales Associate,3.0,50000.0,30-39
1707,29.0,Female,Bachelor's Degree,Financial Manager,4.0,55000.0,20-29
1708,45.0,Male,Master's Degree,Marketing Manager,13.0,130000.0,40-49
1709,25.0,Female,High School,Sales Executive,1.0,35000.0,20-29
1710,41.0,Male,Bachelor's Degree,Content Marketing Manager,12.0,120000.0,40-49
1711,35.0,Female,PhD,Senior Product Marketing Manager,9.0,95000.0,30-39
1712,23.0,Male,Bachelor's Degree,Sales Representative,1.0,35000.0,20-29
1713,42.0,Female,Master's Degree,Digital Marketing Manager,14.0,140000.0,40-49
1714,26.0,Male,High School,Sales Manager,2.0,40000.0,20-29
1715,32.0,Female,Bachelor's Degree,Director of Marketing,8.0,80000.0,30-39
1716,27.0,Male,PhD,Marketing Manager,4.0,55000.0,20-29
1717,50.0,Female,Master's Degree,Content Marketing Manager,19.0,190000.0,50-59
1718,36.0,Male,Bachelor's Degree,Sales Director,6.0,75000.0,30-39
1719,48.0,Female,PhD,Senior Product Marketing Manager,17.0,170000.0,40-49
1720,37.0,Male,Master's Degree,Marketing Manager,11.0,110000.0,30-39
1721,26.0,Female,Bachelor's Degree,Sales Representative,2.0,40000.0,20-29
1722,42.0,Male,PhD,Content Marketing Manager,15.0,150000.0,40-49
1723,33.0,Female,High School,Sales Executive,4.0,55000.0,30-39
1724,29.0,Male,Bachelor's Degree,Sales Manager,5.0,70000.0,20-29
1725,45.0,Female,Master's Degree,Director of Marketing,16.0,160000.0,40-49
1726,24.0,Male,High School,Sales Associate,1.0,35000.0,20-29
1727,39.0,Female,Bachelor's Degree,Financial Manager,10.0,100000.0,30-39
1728,31.0,Male,PhD,Senior Product Marketing Manager,7.0,90000.0,30-39
1729,27.0,Female,Master's Degree,Digital Marketing Manager,3.0,50000.0,20-29
1730,43.0,Male,Bachelor's Degree,Content Marketing Manager,14.0,140000.0,40-49
1731,28.0,Female,High School,Sales Representative,2.0,40000.0,20-29
1732,50.0,Male,PhD,Marketing Manager,18.0,180000.0,50-59
1733,35.0,Female,Bachelor's Degree,Sales Executive,7.0,90000.0,30-39
1734,23.0,Male,Bachelor's Degree,Sales Manager,1.0,35000.0,20-29
1735,41.0,Female,Master's Degree,Director of Marketing,12.0,120000.0,40-49
1736,26.0,Male,High School,Financial Manager,3.0,45000.0,20-29
1737,32.0,Female,Bachelor's Degree,Sales Director,8.0,80000.0,30-39
1738,50.0,Female,Master's Degree,Content Marketing Manager,18.0,180000.0,50-59
1739,36.0,Male,Bachelor's Degree,Sales Representative,6.0,75000.0,30-39
1740,29.0,Female,Bachelor's Degree,Sales Director,5.0,70000.0,20-29
1741,45.0,Male,Master's Degree,Director of Marketing,15.0,150000.0,40-49
1742,38.0,Male,Master's Degree,Marketing Manager,12.0,120000.0,30-39
1743,27.0,Female,Bachelor's Degree,Sales Representative,3.0,45000.0,20-29
1744,43.0,Male,PhD,Content Marketing Manager,16.0,160000.0,40-49
1745,34.0,Female,High School,Sales Executive,5.0,70000.0,30-39
1746,30.0,Male,Bachelor's Degree,Sales Manager,6.0,75000.0,30-39
1747,46.0,Female,Master's Degree,Director of Marketing,17.0,170000.0,40-49
1748,40.0,Female,Bachelor's Degree,Financial Manager,11.0,110000.0,40-49
1749,32.0,Male,PhD,Senior Product Marketing Manager,8.0,80000.0,30-39
1750,28.0,Female,Master's Degree,Digital Marketing Manager,4.0,55000.0,20-29
1751,44.0,Male,Bachelor's Degree,Content Marketing Manager,15.0,150000.0,40-49
1752,51.0,Male,PhD,Marketing Manager,19.0,190000.0,50-59
1753,36.0,Female,Bachelor's Degree,Sales Executive,8.0,80000.0,30-39
1754,24.0,Male,Bachelor's Degree,Sales Manager,1.0,35000.0,20-29
1755,27.0,Male,High School,Financial Manager,3.0,45000.0,20-29
1756,33.0,Female,Bachelor's Degree,Sales Director,7.0,90000.0,30-39
1757,28.0,Male,PhD,Marketing Manager,4.0,55000.0,20-29
1758,51.0,Female,Master's Degree,Content Marketing Manager,19.0,190000.0,50-59
1759,37.0,Male,Bachelor's Degree,Sales Representative,7.0,90000.0,30-39
1760,49.0,Female,PhD,Senior Product Marketing Manager,20.0,200000.0,40-49
1761,32.0,Male,High School,Junior Sales Representative,3.0,40000.0,30-39
1762,30.0,Female,Bachelor's Degree,Sales Director,5.0,70000.0,30-39
1763,46.0,Male,Master's Degree,Director of Marketing,16.0,160000.0,40-49
1764,26.0,Female,High School,Sales Associate,1.0,35000.0,20-29
1765,42.0,Male,Bachelor's Degree,Financial Manager,13.0,130000.0,40-49
1766,36.0,Female,PhD,Marketing Manager,9.0,95000.0,30-39
1767,24.0,Male,Bachelor's Degree,Sales Executive,1.0,35000.0,20-29
1768,43.0,Female,Master's Degree,Sales Manager,14.0,140000.0,40-49
1769,27.0,Male,High School,Digital Marketing Manager,2.0,40000.0,20-29
1770,33.0,Female,Bachelor's Degree,Content Marketing Manager,7.0,90000.0,30-39
1771,28.0,Male,PhD,Sales Representative,4.0,55000.0,20-29
1772,51.0,Female,Master's Degree,Senior Product Marketing Manager,19.0,190000.0,50-59
1773,37.0,Male,Bachelor's Degree,Junior Sales Representative,6.0,75000.0,30-39
1774,49.0,Female,PhD,Director of Marketing,20.0,200000.0,40-49
1775,32.0,Male,High School,Sales Associate,3.0,50000.0,30-39
1776,30.0,Female,Bachelor's Degree,Financial Manager,4.0,55000.0,30-39
1777,46.0,Male,Master's Degree,Marketing Manager,14.0,140000.0,40-49
1778,26.0,Female,High School,Sales Executive,1.0,35000.0,20-29
1779,42.0,Male,Bachelor's Degree,Content Marketing Manager,13.0,130000.0,40-49
1780,36.0,Female,PhD,Senior Product Marketing Manager,10.0,100000.0,30-39
1781,24.0,Male,Bachelor's Degree,Sales Representative,1.0,35000.0,20-29
1782,43.0,Female,Master's Degree,Digital Marketing Manager,15.0,150000.0,40-49
1783,27.0,Male,High School,Sales Manager,2.0,40000.0,20-29
1784,33.0,Female,Bachelor's Degree,Director of Marketing,8.0,80000.0,30-39
1785,37.0,Male,Bachelor's Degree,Sales Director,7.0,90000.0,30-39
1786,30.0,Female,Bachelor's Degree,Sales Manager,5.0,70000.0,30-39
